RESOLVED	spine-unity	Spine.ScaleTimeline	Apply	Spine.Bone	TypeAnalysisContext	40	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.Bone	scaleY	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ScaleTimeline	Apply	Spine.Bone	TypeAnalysisContext	10	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.Bone	data	Spine.BoneData	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ShearTimeline	get_PropertyId	Spine.ShearTimeline	TypeAnalysisContext	18	0	THIS	CLASS_OBJECT_RELATIVE	Spine.TranslateTimeline	boneIndex	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathConstraint	TypeAnalysisContext	28	0	THIS	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	position	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathConstraint	TypeAnalysisContext	48	0	THIS	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	positions	Spine.ExposedList`1<System.Single>	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathAttachment	TypeAnalysisContext	30	0	PARAMETER	CLASS_OBJECT_RELATIVE	Spine.VertexAttachment	worldVerticesLength	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathAttachment	TypeAnalysisContext	30	0	PARAMETER	CLASS_OBJECT_RELATIVE	Spine.VertexAttachment	worldVerticesLength	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathAttachment	TypeAnalysisContext	49	0	PARAMETER	CLASS_OBJECT_RELATIVE	Spine.PathAttachment	constantSpeed	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathAttachment	TypeAnalysisContext	48	0	PARAMETER	CLASS_OBJECT_RELATIVE	Spine.PathAttachment	closed	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathAttachment	TypeAnalysisContext	30	0	PARAMETER	CLASS_OBJECT_RELATIVE	Spine.VertexAttachment	worldVerticesLength	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathConstraint	TypeAnalysisContext	50	0	THIS	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	world	Spine.ExposedList`1<System.Single>	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathAttachment	TypeAnalysisContext	30	0	PARAMETER	CLASS_OBJECT_RELATIVE	Spine.VertexAttachment	worldVerticesLength	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathConstraint	TypeAnalysisContext	20	0	THIS	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	target	Spine.Slot	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathConstraint	TypeAnalysisContext	20	0	THIS	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	target	Spine.Slot	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathAttachment	TypeAnalysisContext	30	0	PARAMETER	CLASS_OBJECT_RELATIVE	Spine.VertexAttachment	worldVerticesLength	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathAttachment	TypeAnalysisContext	40	0	PARAMETER	CLASS_OBJECT_RELATIVE	Spine.PathAttachment	lengths	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathAttachment	TypeAnalysisContext	48	0	PARAMETER	CLASS_OBJECT_RELATIVE	Spine.PathAttachment	closed	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathConstraint	TypeAnalysisContext	50	0	THIS	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	world	Spine.ExposedList`1<System.Single>	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathAttachment	TypeAnalysisContext	30	0	PARAMETER	CLASS_OBJECT_RELATIVE	Spine.VertexAttachment	worldVerticesLength	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathAttachment	TypeAnalysisContext	30	0	PARAMETER	CLASS_OBJECT_RELATIVE	Spine.VertexAttachment	worldVerticesLength	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathAttachment	TypeAnalysisContext	48	0	PARAMETER	CLASS_OBJECT_RELATIVE	Spine.PathAttachment	closed	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathAttachment	TypeAnalysisContext	48	0	PARAMETER	CLASS_OBJECT_RELATIVE	Spine.PathAttachment	closed	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathConstraint	TypeAnalysisContext	20	0	THIS	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	target	Spine.Slot	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathConstraint	TypeAnalysisContext	20	0	THIS	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	target	Spine.Slot	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathConstraint	TypeAnalysisContext	20	0	THIS	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	target	Spine.Slot	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathConstraint	TypeAnalysisContext	20	0	THIS	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	target	Spine.Slot	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathConstraint	TypeAnalysisContext	20	0	THIS	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	target	Spine.Slot	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathAttachment	TypeAnalysisContext	30	0	PARAMETER	CLASS_OBJECT_RELATIVE	Spine.VertexAttachment	worldVerticesLength	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathConstraint	TypeAnalysisContext	50	0	THIS	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	world	Spine.ExposedList`1<System.Single>	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathConstraint	TypeAnalysisContext	20	0	THIS	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	target	Spine.Slot	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathConstraint	TypeAnalysisContext	58	0	THIS	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	curves	Spine.ExposedList`1<System.Single>	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathAttachment	TypeAnalysisContext	40	0	PARAMETER	CLASS_OBJECT_RELATIVE	Spine.PathAttachment	lengths	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathConstraint	TypeAnalysisContext	68	0	THIS	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	segments	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathConstraint	TypeAnalysisContext	68	0	THIS	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	segments	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathAttachment	TypeAnalysisContext	48	0	PARAMETER	CLASS_OBJECT_RELATIVE	Spine.PathAttachment	closed	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.PathConstraint	TypeAnalysisContext	40	0	THIS	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	spaces	Spine.ExposedList`1<System.Single>	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraint	ComputeWorldPositions	Spine.ExposedList`1<System.Single>	GenericInstanceTypeAnalysisContext	10	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<System.Single>	Items	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraintMixTimeline	Apply	Spine.Skeleton	TypeAnalysisContext	40	0	PARAMETER	CLASS_OBJECT_RELATIVE	Spine.Skeleton	pathConstraints	Spine.ExposedList`1<Spine.PathConstraint>	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraintMixTimeline	Apply	Spine.ExposedList`1<Spine.PathConstraint>	GenericInstanceTypeAnalysisContext	10	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<Spine.PathConstraint>	Items	Spine.PathConstraint[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraintMixTimeline	Apply	Spine.PathConstraintMixTimeline	TypeAnalysisContext	18	0	THIS	CLASS_OBJECT_RELATIVE	Spine.PathConstraintMixTimeline	pathConstraintIndex	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraintMixTimeline	Apply	Spine.PathConstraint	TypeAnalysisContext	38	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	active	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraintMixTimeline	Apply	Spine.PathConstraintMixTimeline	TypeAnalysisContext	20	0	THIS	CLASS_OBJECT_RELATIVE	Spine.PathConstraintMixTimeline	frames	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraintMixTimeline	Apply	Spine.PathConstraint	TypeAnalysisContext	10	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	data	Spine.PathConstraintData	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraintMixTimeline	Apply	Spine.PathConstraintData	TypeAnalysisContext	48	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	Spine.PathConstraintData	rotateMix	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraintMixTimeline	Apply	Spine.PathConstraint	TypeAnalysisContext	10	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	data	Spine.PathConstraintData	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraintMixTimeline	Apply	Spine.PathConstraintData	TypeAnalysisContext	48	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	Spine.PathConstraintData	rotateMix	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraintMixTimeline	Apply	Spine.PathConstraintData	TypeAnalysisContext	48	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	Spine.PathConstraintData	rotateMix	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraintMixTimeline	Apply	Spine.PathConstraintData	TypeAnalysisContext	4C	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	Spine.PathConstraintData	translateMix	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraintMixTimeline	Apply	Spine.PathConstraintData	TypeAnalysisContext	4C	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	Spine.PathConstraintData	translateMix	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraintMixTimeline	Apply	Spine.PathConstraint	TypeAnalysisContext	30	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	rotateMix	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraintMixTimeline	Apply	Spine.PathConstraint	TypeAnalysisContext	34	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	translateMix	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraintMixTimeline	Apply	Spine.PathConstraint	TypeAnalysisContext	30	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	rotateMix	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraintMixTimeline	Apply	Spine.PathConstraint	TypeAnalysisContext	34	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	translateMix	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraintMixTimeline	Apply	Spine.PathConstraint	TypeAnalysisContext	10	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	data	Spine.PathConstraintData	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraintMixTimeline	Apply	Spine.PathConstraintData	TypeAnalysisContext	48	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	Spine.PathConstraintData	rotateMix	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraintMixTimeline	Apply	Spine.PathConstraint	TypeAnalysisContext	30	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	rotateMix	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.PathConstraintMixTimeline	Apply	Spine.PathConstraint	TypeAnalysisContext	30	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.PathConstraint	rotateMix	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ShearTimeline	Apply	Spine.Skeleton	TypeAnalysisContext	18	0	PARAMETER	CLASS_OBJECT_RELATIVE	Spine.Skeleton	bones	Spine.ExposedList`1<Spine.Bone>	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ShearTimeline	Apply	Spine.ExposedList`1<Spine.Bone>	GenericInstanceTypeAnalysisContext	10	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<Spine.Bone>	Items	Spine.Bone[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ShearTimeline	Apply	Spine.ShearTimeline	TypeAnalysisContext	18	0	THIS	CLASS_OBJECT_RELATIVE	Spine.TranslateTimeline	boneIndex	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ShearTimeline	Apply	Spine.Bone	TypeAnalysisContext	85	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.Bone	active	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ShearTimeline	Apply	Spine.ShearTimeline	TypeAnalysisContext	20	0	THIS	CLASS_OBJECT_RELATIVE	Spine.TranslateTimeline	frames	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ShearTimeline	Apply	Spine.Bone	TypeAnalysisContext	10	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.Bone	data	Spine.BoneData	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.AnimationState	OnStart	Spine.AnimationState	TypeAnalysisContext	28	0	THIS	CLASS_OBJECT_RELATIVE	Spine.AnimationState	Start	Spine.AnimationState+TrackEntryDelegate	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ShearTimeline	Apply	Spine.BoneData	TypeAnalysisContext	40	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	Spine.BoneData	shearX	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.AnimationState	OnStart	Spine.AnimationState	TypeAnalysisContext	28	0	THIS	CLASS_OBJECT_RELATIVE	Spine.AnimationState	Start	Spine.AnimationState+TrackEntryDelegate	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.AnimationState	OnStart	Spine.AnimationState+TrackEntryDelegate	TypeAnalysisContext	18	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.Delegate	invoke_impl	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.AnimationState	OnStart	Spine.AnimationState+TrackEntryDelegate	TypeAnalysisContext	40	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.Delegate	method_code	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.AnimationState	OnStart	Spine.AnimationState+TrackEntryDelegate	TypeAnalysisContext	28	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.Delegate	method	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ShearTimeline	Apply	Spine.Bone	TypeAnalysisContext	10	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.Bone	data	Spine.BoneData	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ShearTimeline	Apply	Spine.BoneData	TypeAnalysisContext	40	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	Spine.BoneData	shearX	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.AnimationState	OnInterrupt	Spine.AnimationState	TypeAnalysisContext	30	0	THIS	CLASS_OBJECT_RELATIVE	Spine.AnimationState	Interrupt	Spine.AnimationState+TrackEntryDelegate	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.AnimationState	OnInterrupt	Spine.AnimationState	TypeAnalysisContext	30	0	THIS	CLASS_OBJECT_RELATIVE	Spine.AnimationState	Interrupt	Spine.AnimationState+TrackEntryDelegate	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ShearTimeline	Apply	Spine.BoneData	TypeAnalysisContext	44	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	Spine.BoneData	shearY	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.AnimationState	OnInterrupt	Spine.AnimationState+TrackEntryDelegate	TypeAnalysisContext	18	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.Delegate	invoke_impl	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.AnimationState	OnInterrupt	Spine.AnimationState+TrackEntryDelegate	TypeAnalysisContext	40	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.Delegate	method_code	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.AnimationState	OnInterrupt	Spine.AnimationState+TrackEntryDelegate	TypeAnalysisContext	28	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.Delegate	method	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ShearTimeline	Apply	Spine.Bone	TypeAnalysisContext	10	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.Bone	data	Spine.BoneData	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ShearTimeline	Apply	Spine.BoneData	TypeAnalysisContext	40	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	Spine.BoneData	shearX	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ShearTimeline	Apply	Spine.Bone	TypeAnalysisContext	44	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.Bone	shearX	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ShearTimeline	Apply	Spine.Bone	TypeAnalysisContext	44	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.Bone	shearX	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ShearTimeline	Apply	Spine.BoneData	TypeAnalysisContext	44	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	Spine.BoneData	shearY	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ShearTimeline	Apply	Spine.Bone	TypeAnalysisContext	48	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.Bone	shearY	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ShearTimeline	Apply	Spine.Bone	TypeAnalysisContext	48	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.Bone	shearY	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ShearTimeline	Apply	Spine.Bone	TypeAnalysisContext	10	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.Bone	data	Spine.BoneData	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ShearTimeline	Apply	Spine.BoneData	TypeAnalysisContext	40	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	Spine.BoneData	shearX	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ShearTimeline	Apply	Spine.Bone	TypeAnalysisContext	44	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.Bone	shearX	System.Single	INSTANCE	-	DIRECT
